date,review,title,userName,rating,isEdited,app_name,app_id
2021-09-30 00:12:05,"While I enjoy it’s UI and focus on a library instead of playlists, Apple Music is horrendously slow to load. I think it’s because it’s just loaded a webpage, but both the iOS and macOS version are so buggy and slow to load. Also, the recommendations are decent at best compared to other music services.",Slow and terrible recommendations,Qwop22,3,False,apple-music,1108187390
2021-11-23 15:42:43,"I hope your having a wonderful day!!

This is something I wanna say, but whenever you listen to the Korean version songs of like- kill this love, there is this high pitched squeal that actually hurts your ears, I’m not sure if everyone is having a problem with it, but I am, and its not ok, because this can possibly hurt someone’s ears (it hurts mine) and it makes me sad

The rest of things are great, I just hope that high pitch squealing in the song will go away

Thank you so much for reading this, have a wonderful day!","Its great, but…",Moeyfaerie(my roblox name),5,False,apple-music,1108187390
2021-10-29 21:48:53,I feel like the task bar should have library on the far left as the first selection. And I should be able to search by dragging down rather than having to look for the magnifying glass at the bottom. It just doesn’t flow well to me. Apple can do better.,The interface is not easy to navigate on the go,Danaaae,3,False,apple-music,1108187390
2021-10-18 02:47:15,"First, It does not have songs that you can look up lyrics of. Second, this app also does not have the original version of the song I’m looking up most of the time. Third, it has a very bad glitch idk if it’s just me or this app but it seems to delete songs off of my playlists. Like, if I leave a playlist and come back, there is only like two songs  out of the lots of other ones that were deleted",It needs work,ev2543,1,False,apple-music,1108187390
2021-11-26 20:40:53,"Apple Music is the best streaming service out there. It has the highest amount of songs, and works great on all devices, but the best on iPhone and AirPods. I love the immersive spatial audio with dolby atmos. It’s all for a low price, especially for everything it has to offer",The BEST,Happyman556677,5,False,apple-music,1108187390
2021-10-24 01:56:51,"In general the app gives you a good service, but I feel that I HAVE to search for new music, the app itself isn’t show me new music, the playlist are not so personalized.

Also I will love if you ad a way to connect directly to Alexa… I mean, not alway I want to say “Alexa play…” sometimes I wish I could open the app a connect it whit the speaker.",It’s good but not amazing,Mariana la gocha,3,False,apple-music,1108187390
2021-10-13 02:24:00,I’ve been using Apple Music for years and now all of a sudden I keep getting “the request time out” on certain songs and then all of a sudden a song plays and then hours hour it does the same thing idk what’s going on?!?,Fine until…,MBLUE1999,4,False,apple-music,1108187390
2021-09-29 18:41:53,"Best streaming service out there. Kindly consider adding a feature to let users follow Apple Music Radio shows, bookmark episodes for later, and mark as played. Offline playing would be appreciated as well.",Feature update to follow radio shows/marked as played,BossMama,4,False,apple-music,1108187390
2021-10-08 03:46:49,Sad I purchase songs on my desk top computer when Apple Music was iTunes music. I purchase a iPhone thinking that I could download my music from the desk top to iPhone. But I guess you can not . Apple what you to purchase their monthly subscription or repurchase the albums all over again. Sad just sad. Unless I’m missing something.,Why do you need to repurchase songs you already purchase,rena1960,2,False,apple-music,1108187390
2021-10-05 05:12:00,I’ve had this app for a while and I’ve made a few payments on it but recently it keeps saying “requested time out” I don’t know how to fix this problem and it says it with about every song that comes on. Can someone please help or fix my issue? But other than that it USED to work perfectly for me !,Help,Sixela🖤🤍,3,False,apple-music,1108187390
2021-10-17 00:06:34,Can we please have a select button and delete to delete certain songs that we’ve downloaded or added to library? I have songs from when I was like 13 and I don’t listen to those songs anymore. It’s too much work to click the song then click delete song then delete from library to each song,Listen,_bamsta,2,False,apple-music,1108187390
2021-09-29 21:03:26,Apple Music is a good App but it’s user interface needs improving. It is often hard to find out how to do something because the feature is hidden without any indication it is there. Needs an guide available within the app.,Good App —UI Needs improvement,KnoxDavid,4,False,apple-music,1108187390
2021-11-24 18:50:03,"I got this to expand my already vast iTunes library. First time I let it lapse, for the holidays, and my iTunes library is wiped. I deleted this app and now I’m too scared to back up my phone for fear of it deleting all my music folders. My first iPhone and after this service wiped my 10,000+ music library I’ll never purchase one again. How can you steal previously purchased music? I will look into legal rights. That was $1000’s you stole from me. Wow!!",So much fraud,FAppleFFS,1,False,apple-music,1108187390
2021-11-22 10:43:38,"It could use the ability to download all songs at once in your library for offline listening. Other than that, it gets the job done and I’m happy with it",Gets the job done,westhebest4774,4,False,apple-music,1108187390
2021-11-17 20:40:33,"So the reason I think Apple Music is so good is because it has all of my fav artists like toby Mac and far out. Plus, it’s really easy to navigate with lots of awesome playlists. For anyone looking for a music app, this is the one I’d suggest",Great app!,LETMECHOOSEASTUPIDNICKNAMR,5,False,apple-music,1108187390
2021-11-09 13:44:33,"There are clear problems with this app. Its frustrating that a company that advertises how good their products are is letting down their customers like this. Whenever i start playing music without service, even if its downloaded in lossless adobe atmos, its just static for the first 20 seconds. Extraordinarily disappointed in this app, especially since I've been paying a subscription to this.",Incredibly buggy,koolbeanz1,1,False,apple-music,1108187390
2021-10-27 13:35:01,"I’ve always loved music and everything, however my experience with apple music isn’t the best. Sure, all of your favorite songs and stuff are on there, but that doesn’t include the fact that after your 3 month free trial (which usually ends after 2) if you don’t pay the $10 you lose all of your music even if you’ve downloaded it. 50/50 chance your music won’t transfer.",My review,baby.Hollyyyy,1,False,apple-music,1108187390
2021-09-29 06:13:36,i wish there was a way to adjust the bottom bar order. i hate that library has moved to the right side since one of the last updates. it used to be on the left side & it felt easier to access there. there are tons of other issues with the UI too smh,terrible UI,allyw36,3,False,apple-music,1108187390
2021-11-27 17:18:10,"Its really bad after iOS 15 was released. Ever since iOS 15 was released I have had several issues:
1) Some songs won’t play unless I connect to the internet even after downloading them.
2) songs stop playing after 15 seconds unless I turn on internet then it works.
3) when I skip one song, it keeps skipping maybe more than 10 songs at once and stops playing. Then I have to click shuffle again.
4) I sometimes get an error whenever I choose to play a specific song.

I have tried restarting, reinstalling, restoring and still nothing works. Really bad. Apple please fix it.",Very bad after IOS 15,Sawaf1995,2,False,apple-music,1108187390
2021-09-30 04:00:35,Please bring back the ability to go into an artist and look at all songs alphabetically. It’s been gone for a while but I miss this feature and don’t know why it was taken away. Other than that I think good app,All songs,BradZ2023,4,False,apple-music,1108187390
2021-11-20 16:59:03,"Please, please add a way to subscribe to any given radio show. I just can’t comprehend why this isn’t a basic feature. I hear a radio show I like and I have to remember its name and find it every time. Literally everyone who uses Apple Music Radio  would appreciate this.","Use it, Like it, Some things are maddening",Segment7,3,False,apple-music,1108187390
2021-10-20 03:42:30,"The app doesn't do a good job of telling you how things work. Also, I made my playlists public for a friend who followed me on the app. I later turned off public mode for my playlists but my friend could still listen to my updated playlists in his recently played section.",Unclear and bug,plzyyy,3,False,apple-music,1108187390
2021-11-23 05:33:28,"I don’t like subscriptions apps. They typically don’t deliver over time yet continue to charge you every month. For an occasional music listener, I have a narrow range of music that I consistently listen to. I will mot subscribe to a monthly service because that is not a good value for me. I wish this was like the old iTunes where single songs and albums could be purchased.",Is it impossible to purchase a single song?,Listener 9,1,False,apple-music,1108187390
2021-11-12 18:30:34,"Very upset, I recently updated to IOS 15 and after a few hours every single song is listed as unavailable in my country. I've never had this issue before until now. I pay every month and shouldn't be having problems like this.","""This song is not currently available in your country or region.""",that1ignorantboi,2,False,apple-music,1108187390
2021-10-06 15:39:46,I just wish we can save our favorite radio stations. Please apple make this happen. It’s a hustle to keep searching for the radio stations you like to listen. Still 5 🌟 though.,❤️📻,Kalboholic,5,False,apple-music,1108187390
2021-09-30 12:40:19,Overall it gets the job done. What I don’t like is how it will randomly duplicate songs and I have to go fix that. Also the discovery on it needs a lot of work. When you dislike a song that means move onto the next one.  NOT keep playing that song,Could be better,Armor_Bearer,3,False,apple-music,1108187390
2021-10-05 16:59:04,There is a glitch that’s keeping me from listening to all the music they have on there. It keeps saying error and that is annoying. Other than that it’s a good app. Maybe you should lower the price to $7,Good but…,intel from beyond,4,False,apple-music,1108187390
2021-09-29 21:38:54,"This app has more bugs than my grandma’s run down house in Texas. It makes Scott Forstall look like a smashing success. If I released anything like this at my job, I would be instantly fired.

I don’t even know where to start with the bugs, there’s so many. From signup to everyday use, this app needs an exterminator. I hope Tim Cook has to use this garbage at his new $10 million mansion and it embarrasses him in front of his friends.",Where To Even Start,thedillonator,1,False,apple-music,1108187390
2021-10-20 21:24:37,This app insists on blasting music over the car sound system at the most inconvenient times. End a phone call? Blast music. Pick up a call? Blast music. Turn on the car? Blast music as soon as the phone connects. This is a universal behavior no matter the car or the platform ie plain Bluetooth or car play. Deleted the app until the put in a toggle switch that prevents this from happening.,Horrible,Derekjp,1,False,apple-music,1108187390
2021-10-05 18:23:55,"I used to love Apple Music. That was before there were tons of bugs. Constantly adding songs I’ve never listened to into my library, constantly buffering when trying to stream when my cellular data shows full service coverage, deleting music out of playlists I’ve created. I could go on. Please fix the issues. This has been going on for over a year.",Needs bug fixes.,AndyVenom,1,False,apple-music,1108187390
2021-09-30 04:34:30,"I love how Apple Music has transformed since it started. The UI is constantly improving and the live lyrics are just awesome. I prefer Pandora’s smarts with station creation, but Apple Music isn’t terrible.",It keeps getting better.,AlbinTimm,5,False,apple-music,1108187390
2021-09-30 01:03:55,"If you have a playlist added to your library, the context menu for any songs in the playlist that aren’t in your library only gives the option to remove the download with no option to add to your library. The only way to add the song to your library is while it’s playing by asking Siri or via Apple Watch.",Can’t add songs to library from a playlist in your library,pseudopsyche,1,False,apple-music,1108187390
2021-10-11 21:50:41,Ive had apple music for years and overall it’s a good app but i’ve noticed that a lot of times when I add music to my playlists it doesn’t add. Like I add 20 songs and they don’t get put on the playlist so I have to sit there and rewrite all the songs I added before and it gets really annoying.,Okay.,bella222._,3,False,apple-music,1108187390
2021-11-13 04:27:45,Ever since 15.1 music just randomly stops playing while over AirPlay and when I go to play again it restarts the whole playlist and loose the song I’m on. For something that I’m paying for and it being part of the iOS ecosystem this is pretty garbage. I’ll be listening and the song will end and that’s it then when I try and resume it goes all the way to the top.,This is garbage,Ray-Ray2927,1,False,apple-music,1108187390
2021-10-23 02:10:48,Don’t have any complaints aside from please please please add a sort feature for songs in a playlist. It’s so annoying having to manually one by one having to move songs to have them by artist.,Pretty good,DemonJv,4,False,apple-music,1108187390
2021-11-07 22:26:14,"I love the app other than the fact that my playlist will un download its self almost every day, every time I go to the app my playlist/library will be un download and I have had a subscription for almost 2 months now and this has been going on for a while.",It’s ok,Jayonnaaa Rohnn,3,False,apple-music,1108187390
2021-11-14 20:16:03,"I love this app and how helpful it is, but it can crash by searching up some very specific things. E.g, when you look up “phantoms can’t hang”, it chucks you out of the app, and crashes it. Thank you for your time,",Very great but some bugs,terrariaisthebestofall,4,False,apple-music,1108187390
2021-11-15 09:06:50,"The music app is not a good app for local music files. It mixes with the cloud and gets all gunked up with only heaven knows what it is ""documents and data."" Some people like to listen to local music only. Making a app, call it ""iPod"" that only handles local music would be helpful.",Need a local music only app,ledzachary,3,False,apple-music,1108187390
2021-09-30 04:50:45,"With my air pods pro l, this music is AMAZING with Dolby Atmos. I would love it if Apple would assign different EQ’s,(increase bass, pop, late night, etc) to different songs through the app, instead of manually changing it through Settings. It would be great user experience.",Great App,Eduard1298,4,False,apple-music,1108187390
2021-11-15 07:38:08,"This app is light years behind its competitor.  I switched a year ago, and recently came back to Apple Music, and it’s the same junk it was a year ago.  I go entire days without being able to add music to playlists.  I’ve tried other playlists, new songs… Nothing works.",Poor Playlist Ability,maniacmatt1621,2,False,apple-music,1108187390
2021-11-03 03:58:48,"I’ll add a song to my playlist, and I’ll hear another song I thought I had add in my playlist, and when I go check to see if it’s there it’s not. I’ll have to go back and add it to my playlist all over again.",Random songs go missing from playlist,OnoTakeNotez,3,False,apple-music,1108187390
2021-10-17 23:06:21,Apple Music you a bxtch. Your “shuffle” plays the same songs back to back even though I have over 200+ songs. The sound quality is up and down depending on the song. Y’all some hxes for the lack of improvement on these things.,Apple A Bxtch,usernoname_,3,False,apple-music,1108187390
2021-10-14 16:43:32,"can we please get a button to “remove from playlist” and not remove from library or remove download
i don’t want to have to edit the playlist and scroll down every time to delete a song from just the playlist.",PLAYLISTS,Lilbuttafly,3,False,apple-music,1108187390
2021-10-06 12:52:11,"I really loved Apple Music, however in the last few months I have been having issues. I can’t play half my songs because they say request time out or they just won’t play and skip to the next one. What’s the point in paying when I can’t listen to my music. Something needs to be fixed.",It’s ok,LeannaR2013,2,False,apple-music,1108187390
2021-11-12 17:29:04,"I am not a fan that songs will randomly become unavailable. I’m paying so I can enjoy the songs I want, when I want, on the playlist I want. If I want to listen to a song I downloaded in the morning but it’s unavailable by noon something gotta give.",Unavailable songs,CuddiBuddi12,3,False,apple-music,1108187390
2021-10-31 04:51:16,"I have had apple music for a couple months now and after the first 2 months of me having it, it started to mess up. It won’t download any of my music and if it does, for some reason it’s not downloaded anymore the next day. Now i’ve uninstalled it and it won’t even let me install the app again. It says “Unable to install apple music.”",Unable to install,kamalaknight,1,False,apple-music,1108187390
2021-10-23 02:31:06,1st: You should do a mass delete button. 2nd: It would be cool if you could do alphabetical order on songs. 3rd: Have better sound quality for music videos.,Improvement/ideas,Deanna Dawkins,4,False,apple-music,1108187390
2021-10-17 23:52:37,I want to give this app 5 stars but it’s hard. I create my playlist but instead of hearing the songs I added to the playlist Apple Music takes it over and only plays recommended songs. I click on suggest less but the songs still come up on my playlist. Apple please fix this!!!!!!!!,I want to love Apple Music but…,RawrPeacefulMonster,2,False,apple-music,1108187390
2021-10-01 17:34:29,"Music quality is good on par with Tidal if not better. You can find almost anything that you want to listen.

I do not share my account with any one but I do listen from my mobile, Pc and browser depending on where I am.
Music often stops abruptly asking for family plan upgrade , upgrade for what ? Only single stream is being played at anytime.

I tried deauthorizing any stale logins yet problem persists.

Am gonna cancel it and go back to tidal eventually, too much context switch to start music again don’t want unnecessary frustration in already busy life.","Poor implementation , often frustrating.",ThunderGodKing,2,False,apple-music,1108187390
2021-11-23 20:41:10,Ok it’s awesome but when I listen to my station it does songs I mostly already know is there a way you can play some new songs for me?,Just one thing ok?,Mr.Sneve,5,False,apple-music,1108187390
2021-11-22 14:52:07,All it has is with big playlists you have to add a song multiple times to get it to show up and go in the queue,I love it,mi lov game,5,False,apple-music,1108187390
2021-10-01 19:29:23,"This app isn’t a application, it’s a collection of bugs, it freezes, crashes, and sometimes it just doesn’t download musics completely for offline use, it’s a great app and it has a great idea behind itself, but it’s not carried out appropriately. I hope a day apple would fix its bugs so we can enjoy it.",Collection Of Bugs,sam.mph,2,False,apple-music,1108187390
2021-11-27 16:54:46,I’m extremely disappointed in the Apple ecosystem. I’ve been trying hard to leave Google products in favor of the Apple ecosystem but this app in particular just doesn’t work. After one day of listening the app continually pauses songs have 5 seconds. I am beyond frustrated and will be reconsidering my entire investment in any additional Apple products!,Horrible,EricHatesGrubHub,1,False,apple-music,1108187390
2021-11-15 06:05:26,Clicking on artist name in a song or album view does not take you back to the artist page. So the only way is start from scratch scrolling through the whole artists list. People have been complaining about this for years but Apple hasn’t done anything. Really frustrating,artist link has been broken for years,Andy1234@,1,False,apple-music,1108187390
2021-09-30 00:51:20,"I love Apple Music.

The one thing that’s missing though is following artists.

I wish there was the ability to follow artists and get notifications when they release new music.",Following Artists,Donni Y,4,False,apple-music,1108187390
2021-10-17 19:03:01,"There must be some kind of bug that prevents the songs from properly loading/buffering before playing. Any time I use this there’s a huge chance that song is going to completely stop at any time for any amount of time. It’s the most frustrating way to listen to music I can imagine. It’s pretty much useless, and it’s a paid app.",Complete crap anymore,Brotha BC,1,False,apple-music,1108187390
2021-09-30 00:20:27,"Performance is horrible, unable to customize tabs is very annoying. I only use two tabs: my library and search tabs. Would love a way to revert to the old tabs of artists, albums, playlists, etc",Good service but many flaws,Rsyjsgk,3,False,apple-music,1108187390
2021-11-06 21:20:36,"Ever since they “updated” not to long ago, it’s become awful. It takes FOREVER for a song to finally load and start playing. I get so impatient I switch over to one of the other music apps which play a song immediately. Ive kept the Apple Music subscription out of loyalty but at 9.99 a month that loyalty is fading really fast.",What happen to Apple Music?,sh011,1,False,apple-music,1108187390
2021-10-29 17:53:59,"it unnecessarily takes too much data and service to run properly. For example, the ""listen now"" and ""radio"" tabs are constantly trying to run while i'm listening to things in my library. i don't know how to fully explain but the app could definitely be improved and tailored towards what individual subscribers actually use.",😡,jvzzytsun,1,False,apple-music,1108187390
2021-10-09 01:10:40,"Time out things keeps popping up and stops music I’m paying for premium plan where my family is on it and it’s the same thing, I never had a problem with pandora should’ve never left",Time out error,flacko345,3,False,apple-music,1108187390
2021-09-29 20:11:14,"Best music service out there! Fantastic UI that makes it easy to find what I am looking for. I really enjoy Apple’s playlists, they are constantly updated.",Excellent,~Zac,5,False,apple-music,1108187390
2021-11-12 20:41:26,Keeps poppin up with ssl errors and not being able to connect securely. Never had this issue til today.,Did y’all get hacked?!,anonymousdude1234,5,False,apple-music,1108187390
2021-09-21 01:03:45,"i should be able to block artists, adjust the initial suggestions, and manually refresh the Listen Now page. i shouldn’t be held to a collection of stupid bubbles i didn’t understand when i first used the service. i don’t know how you get people to pay for this garbage. it might be the worst app on the phone but podcasts is close",stunningly terrible UI,virginscrewdriver,1,False,apple-music,1108187390
2021-11-24 19:59:00,"This… I don’t even have words for how bad it is. Stop updating it to try and make it “better”, you are just making it worse. This is the least user friendly platform I have ever used, it won’t let me share with friends, half of my favorite music stopped working for no reason, it is just the worst. Please stop Apple. Just stop.",Stop,Xwing1000,1,False,apple-music,1108187390
2021-11-23 04:02:37,"Apple music is to expensive to the point where I’d rather pick spotifi instead. To listen to music I have to pay 10$ a month, pandora & spotifi are cheaper and sometimes free. Apple music still has a variety of music to listen to along with great play lists and organization.",To much money,zoomer220,2,False,apple-music,1108187390
2021-09-26 09:03:49,I hate the fact that it takes a second to pause the music same goes with skipping. It just gets annoying when ur trying to pause or skip to a different song,iOS 15,user7379291022929,3,False,apple-music,1108187390
2021-09-30 11:02:32,Please start doing regular app updates on their own instead of waiting for iOS updates.,Update your apps separate from iOS updates.,Logan R 1993,4,False,apple-music,1108187390
2021-11-24 03:00:03,I know playlists are a thing but I do wish there was a way to sort music in a way like how you can sort apps.,Sorting,uefrt1,5,False,apple-music,1108187390
2021-11-20 06:51:24,"I had a few songs that I had in my old phone and in my g drive and once I downloaded em to this phone, the music app never syncs or shows me the songs I have in my files… better apps out there, downloaded other one instead.",Doesn’t add downloaded music from internet,real_sravan,2,False,apple-music,1108187390
2021-09-29 20:56:41,The Apple Music app is the best music app I’ve ever used. It is very much worth the annual subscription price. The radio stations keep getting better and better!,Incredibly good!,MacMan9876,5,False,apple-music,1108187390
2021-11-18 00:11:50,I want the ability to choose when my music turns on in the car. There are other devices or apps that Bluetooth is used for. Not just Apple. I have searched for how to remedy this and it doesn’t stop.,STOP automatically playing in car with Bluetooth on!,Fuuffa,2,False,apple-music,1108187390
2021-11-13 16:54:21,Whenever Connect my headphones or I my car. The music start playing‘s on its own without permission. Not like the other third party music apps that they do. Also when you try to close the music app it still plays on its own without your permission.,Music play without your permission,St0rm2,2,False,apple-music,1108187390
2021-10-14 15:51:25,The app is good overall but it’s very hard to delete songs. I have old songs that I don’t have as much interest in anymore so if there was a select button that would be nice. Also for the playlist.,Great but…,unicorn tamika the 1st,3,False,apple-music,1108187390
2021-11-22 15:41:23,"The playlists are awesome!!! Especially the ones specific to artists, sub genres, and years",Playlists,Mitchell08,5,False,apple-music,1108187390
2021-11-20 00:54:33,"Unlike most other apple apps this is pretty good. Apple Music + is cool, family enjoys it, playlists are kind of spotty at times but it’s getting better.",Great app!,jclendineng,5,False,apple-music,1108187390
2021-09-27 05:37:43,"A year after upgrading to the iPhone 12 pro max and I still can't use my Apple Music on it even after upgrading to ios 15.
The stupid ""Cannot Decode"" error still is a plague. Apple Music works fine on everything else, but for some reason thru can't fix apple music to work with upgrading iphones.","Apple Music is still broken. ""Cannot Decode""",Nick Serianni,1,False,apple-music,1108187390
2021-11-12 18:41:18,Apple stop telling us how we need to change using the apps.  You’ve broken the relationship between my phone and my computer.  I should not have to sign up for Apple Music to get this to work.  You will be forcing me away from iPhone and Mac’s.  I’ve been an Apple customer for over 35 years.  Fix this!,Absolutely broken,StretchAxel,1,False,apple-music,1108187390
2021-11-01 06:03:11,No matter what other people say I believe that these features are great and I can hear the difference in Dolby Atmos compared to stereo.,The features are great,DJ HAWTDAWG,5,False,apple-music,1108187390
2021-10-11 01:41:50,It is a decent streaming service and I definitely do enjoy that they pay more to artists. However they do lack some music I enjoy. Also an official place to request for music as well.,Good for the most part,feralspirit_13,3,False,apple-music,1108187390
2021-10-03 14:12:14,I love being able to listen to music and this is the best way to do It! Although the UI did get a little weird with ios 15 it's great.,Great,anonymouse293018,5,False,apple-music,1108187390
2021-10-26 18:14:53,"The quality is good, no doubt.  But make it so that I myself decide to play the music or not when I get into the car.  Remove auto play.  make a button in the settings for auto play",Not bad,Zoso-AP,3,False,apple-music,1108187390
2021-10-18 21:14:48,"Sure it has some pretty good music/radios but for me all of a sudden all my music disappeared and the “sync library” option came up but I waited 30 minutes and nothing happened now keep in mind, I also own a iPhone 7 with the same Apple Music account and “sync library” is on but it doesn’t work in my XR waste of trash",Waste of money tbh,ffhiyh,1,False,apple-music,1108187390
2021-09-28 18:25:30,"This app is worthless. If you want local radio stations, you get every major city popular radio station. When you search for a local station you might find it; when you do the streaming is very poor. You are better off using the station’s url in safari for streaming.",Do not use the radio tab,yepthisissad,1,False,apple-music,1108187390
2021-11-19 05:33:40,Whenever I open the app it says that I’m in airplane mode when I am not. All other applications are working and are connected to the Internet. This app bug is not allowing me to play any music or use the app at all. Apple needs to fix this as soon as possible. I’m sure I’m not the only one who sees this.,Airplane mode bug - cant play music,Deblatino,1,False,apple-music,1108187390
2021-10-26 17:38:15,Great app but when I want to scroll through social media bored I’d like for music to play in the background as I do so. Otherwise good app so far.,Lots of music variety but does not play in the background while on other apps,Your fathers karma,3,False,apple-music,1108187390
2021-10-16 16:53:23,"Been using the default music app forever, but please consider adding a light and dark mode for a better experience for those who want a different look. Like a color profile",Please Consider Adding Light and Dark Mode,Asiel Flores,3,False,apple-music,1108187390
2021-10-01 12:36:13,"I'd just want ""true"" shuffle for my library. Like what you get when you shuffle a playlist. Actually give me some songs I never hear.",Almost Perfect,GreyAsteroid,4,False,apple-music,1108187390
2021-09-21 02:25:45,In the next update you should give notifications if downloaded music has been updated to lossless or Dolby atmos,Good,akadrob09,5,False,apple-music,1108187390
2021-11-03 03:16:24,"I deleted it for long time bc I was deaf. Why you forced me must listen some music? If you didn’t, then why it was on my Lock Screen? It was still there so I tried to remove it. But I couldn’t. It just said “not playing” and it was looking like dead app. If I deleted it, then it was not supposed to be on my Lock Screen. Werid.",Frustrating,Baiz14,1,False,apple-music,1108187390
2021-09-29 20:42:16,Thank you for adding lossless and hires lossless without charging extra . If only iOS Apple Music had crossover or if a modern apple mobile device had a 3.5mm port,Lossless,TimDomDimTom,5,False,apple-music,1108187390
2021-11-07 19:53:49,"This app is fantastic other than the fact that I hear the same 40 out of 400 songs before anything else. When I browse my library, I notice several songs that I completely forgot I had. If you fix the shuffle, this app would be the best out there.",The shuffle feature is absolute garbage,Jajsjshshahha,1,False,apple-music,1108187390
2021-10-25 01:01:18,Once I took the time to learn it - it is awesome. It saves time and can help in many more ways than any of its competitors. Super product.,Love it,Cszzx,5,False,apple-music,1108187390
2021-11-03 15:03:00,They need more updates than -maybe- once a year if they’re mentioned at wwdc.,Fix your paid service apps,Dead gig,4,False,apple-music,1108187390
2021-11-10 16:41:02,"1. Please make the new 2021 arabic songs available, because when i search i cant find most of the new songs, your care is given to english songs only.

2. Give it a better fresh design.

3. Make it more user friendly/flexible like sorting the playlists with recently downloaded songs first (thats not an available option),
And allow me to remove songs from library but not playlist.",Update the song lists please,nadooshaaaaaaa,3,False,apple-music,1108187390
2021-09-29 20:48:07,"The app is great, the functionality is great too. Yeah, some glitches might happen here and there, but overall I can’t complain",Great app,Anton_Semenov,5,False,apple-music,1108187390
2021-10-30 18:17:36,Hi I’m giving it a one star because I can’t play any radio stations or anything else on the app when I select todays country as a radio station it won’t even play nothing works on this app other then searching for a song and adding it to a play list please fix or update the app,Issues with Apple Music,deadlynest2178,1,False,apple-music,1108187390
2021-10-30 18:15:55,"Songs are slow to load at times, and songs abruptly stop playing and then skip to the next song while in shuffle mode. And it’s quit annoying!.",Slow load and or skipping to next song in the of playing a song during shuffle,keeso,1,False,apple-music,1108187390
2021-10-27 05:25:32,"Really buggy, like on the level of whenever any music playing from my phone pauses, buffers, or stops in any way it plays even when the app isn’t opened. But it still works none the less as a music app.",Buggy but somewhat good ig.,Obama Man Jr,2,False,apple-music,1108187390
2021-11-01 20:37:03,Add free music let’s go almost all the song I want to listen to is on here!!!,Better than pandora!!,hfufhdururb,5,False,apple-music,1108187390
2021-09-24 02:16:12,Not one song works on this app. I have the free trial for 6 months and I can’t even play one song I’ve restarted my phone multiple times I’ve uninstalled and reinstalled the app many times and it hasn’t fixed anything. I have no idea what this poor excuse of a music streaming service is. But it shouldn’t exist,Terrible,coltanbarto,1,False,apple-music,1108187390
2021-11-22 13:54:03,Worked great till the recent updates now my songs buffer more then an old boom box I don’t want to switch apps but I will not continue to pay for something that doesn’t work,Every other song buffering,taylorpimpin12,2,False,apple-music,1108187390
2021-10-21 18:13:31,"So when will we be able to change the theme color? I am sick of red and pink, thank you.",Custom colors plz,eachmorningiwakeupi,5,False,apple-music,1108187390
2021-10-06 16:58:33,This has happened before and now has happened again. After a major iOS update Siri can’t find songs in Apple Music when asked regardless if in my library or not. This had been fixed over time but is happening again now.,Siri doesn’t work after iOS update,Mclark682,1,False,apple-music,1108187390
2021-11-16 22:27:24,"Don’t know if it’s the phone or the app, but it plays whenever it wants to. When I’m on the phone talking, after I hit pause it pauses briefly then comes back on. No way to stop it. Not in settings. I’m about to delete it then just download when I want to play or just find a better app.",Stop playing!!!!!,#€%£^¥*{=]+~},1,False,apple-music,1108187390
2021-11-15 01:22:36,Mine doesnt let me skip through my playlist to my next song. It automatically shuffles to a random song in my playlist. Other that that great app,Shuffle problem,rayden21,3,False,apple-music,1108187390
2021-10-16 05:50:18,"Signed up for a trial after seeing that a specific band and album was available on Apple Music when googling their songs. Literally led me to an Apple Music website with the album and it’s songs set on ‘Preview’ requesting me to login to Apple Music.

Lo and behold, neither the artist nor any of their songs were actually available when I signed up.

This is blatantly lying, and misleading advertising. It wouldn’t surprise me to see a class action lawsuit in the news sometime later about these sorts of practices.

I can see why most people I know don’t use Apple Music.",Absolutely Misleading Library,xXaskmenowXx,1,False,apple-music,1108187390
2021-10-14 08:17:16,Wish the heart icon was right on the page without having to click one more time.,❤️ icon,Xtianmontoya,4,False,apple-music,1108187390
2021-09-25 20:58:06,"I can search songs that I have not downloaded, but I can’t get details on them and I can’t play them. It seems like the new update has changed the ability of my fingers to interact with the phone somehow.",Nothing will play with new update,I know how to save,2,False,apple-music,1108187390
2021-11-11 14:26:22,A lot of my favorite albums isn’t on this app. Only the mixed versions but not the originals. And keep looping the same songs after an album is completed. Needs more of a variety,Apple,bdot83,3,False,apple-music,1108187390
2021-11-20 19:07:03,"Sometimes when I click an artist ""music videos"" it opens ""playlists"". Music sometimes would not play and randomly ""time out"". Duplicate songs added into library. Swipe to [action] fails 1/3 of the time so I just click the drop down button. Reallt sad",Buggy laggy and slow,Some teenager :),1,False,apple-music,1108187390
2021-11-20 16:03:46,Ok i know that the other comments are bad but this app is awesome like there is 100 mil song on here .what else do you need??,It’s good,louisdicarlo,5,False,apple-music,1108187390
2021-10-25 11:16:19,My Apple Music I’ve been paying for it for about 6 months now never really had a problem but now it won’t let me listen to my songs even with service and all the songs are downloaded,Its almost ok to use,Luke5677,2,False,apple-music,1108187390
2021-11-26 02:24:36,okay apple you really need to fix this problem so ill buy a ringtone right …and i have the reciept everything but there isnt a way to view your ringtone purchase history apparently its really frustrating please fix this issue itll show in my purchased history in my setting but not on the itunes store its completely not there please fix this thank you also for the iphone se more in particualrly please,ringtone,loinsch the ruler,3,False,apple-music,1108187390
